kmr,kr,fitness
48.000000,58.000000,179.230000
48.000000,59.000000,216.890000
48.000000,60.000000,254.870000
48.000000,61.000000,293.160000
48.000000,62.000000,331.730000
48.000000,63.000000,370.560000
48.000000,64.000000,409.640000
48.000000,65.000000,448.950000
48.000000,66.000000,488.480000
48.000000,67.000000,528.210000
48.000000,68.000000,568.130000
48.000000,69.000000,608.230000
48.000000,70.000000,648.500000
48.000000,71.000000,688.920000
48.000000,72.000000,729.490000
48.000000,73.000000,770.200000
48.000000,74.000000,811.030000
48.000000,75.000000,851.990000
48.000000,76.000000,893.060000
48.000000,77.000000,934.250000
48.000000,78.000000,975.530000
48.000000,79.000000,1016.900000
48.000000,80.000000,1058.400000
48.000000,81.000000,1099.900000
48.000000,82.000000,1141.600000
48.000000,83.000000,1183.300000
48.000000,84.000000,1225.100000
48.000000,85.000000,1266.900000
48.000000,86.000000,1308.800000
48.000000,87.000000,1350.800000
48.000000,88.000000,1392.800000
48.000000,89.000000,1434.900000
48.000000,90.000000,1477.000000
48.000000,91.000000,1519.200000
48.000000,92.000000,1561.400000
48.000000,93.000000,1603.700000
48.000000,94.000000,1646.000000
48.000000,95.000000,1688.400000
48.000000,96.000000,1730.800000
48.000000,97.000000,1773.200000
48.000000,98.000000,1815.700000
48.000000,99.000000,1858.100000
48.000000,100.000000,1900.700000
49.000000,1.000000,-530.900000
49.000000,2.000000,-486.820000
49.000000,3.000000,-442.890000
49.000000,4.000000,-399.640000
49.000000,5.000000,-358.300000
49.000000,6.000000,-320.880000
49.000000,7.000000,-289.790000
49.000000,8.000000,-267.160000
49.000000,9.000000,-254.280000
49.000000,10.000000,-251.440000
49.000000,11.000000,-257.990000
49.000000,12.000000,-272.620000
49.000000,13.000000,-293.660000
49.000000,14.000000,-319.330000
49.000000,15.000000,-347.940000
49.000000,16.000000,-377.950000
49.000000,17.000000,-408.080000
49.000000,18.000000,-437.250000
49.000000,19.000000,-464.660000
49.000000,20.000000,-489.700000
49.000000,21.000000,-511.910000
49.000000,22.000000,-531.030000
49.000000,23.000000,-546.890000
49.000000,24.000000,-559.410000
49.000000,25.000000,-568.600000
49.000000,26.000000,-574.510000
49.000000,27.000000,-577.240000
49.000000,28.000000,-576.910000
49.000000,29.000000,-573.660000
49.000000,30.000000,-567.640000
49.000000,31.000000,-559.020000
49.000000,32.000000,-547.930000
49.000000,33.000000,-534.550000
49.000000,34.000000,-519.020000
49.000000,35.000000,-501.500000
49.000000,36.000000,-482.110000
49.000000,37.000000,-460.990000
49.000000,38.000000,-438.270000
49.000000,39.000000,-414.050000
49.000000,40.000000,-388.460000
49.000000,41.000000,-361.590000
49.000000,42.000000,-333.530000
49.000000,43.000000,-304.380000
49.000000,44.000000,-274.210000
49.000000,45.000000,-243.100000
49.000000,46.000000,-211.120000
49.000000,47.000000,-178.340000
49.000000,48.000000,-144.810000
49.000000,49.000000,-110.580000
49.000000,50.000000,-75.710000
49.000000,51.000000,-40.245000
49.000000,52.000000,-4.227000
49.000000,53.000000,32.304000
49.000000,54.000000,69.312000
49.000000,55.000000,106.760000
49.000000,56.000000,144.620000
49.000000,57.000000,182.870000
49.000000,58.000000,221.470000
49.000000,59.000000,260.410000
49.000000,60.000000,299.650000
49.000000,61.000000,339.180000
49.000000,62.000000,378.980000
49.000000,63.000000,419.030000
49.000000,64.000000,459.310000
49.000000,65.000000,499.820000
49.000000,66.000000,540.520000
49.000000,67.000000,581.420000
49.000000,68.000000,622.500000
49.000000,69.000000,663.740000
49.000000,70.000000,705.140000
49.000000,71.000000,746.690000
49.000000,72.000000,788.380000
49.000000,73.000000,830.190000
49.000000,74.000000,872.130000
49.000000,75.000000,914.180000
49.000000,76.000000,956.330000
49.000000,77.000000,998.590000
49.000000,78.000000,1040.900000
49.000000,79.000000,1083.400000
49.000000,80.000000,1125.900000
49.000000,81.000000,1168.500000
49.000000,82.000000,1211.200000
49.000000,83.000000,1253.900000
49.000000,84.000000,1296.800000
49.000000,85.000000,1339.600000
49.000000,86.000000,1382.600000
49.000000,87.000000,1425.600000
49.000000,88.000000,1468.600000
49.000000,89.000000,1511.700000
49.000000,90.000000,1554.800000
49.000000,91.000000,1598.000000
49.000000,92.000000,1641.200000
49.000000,93.000000,1684.500000
49.000000,94.000000,1727.800000
49.000000,95.000000,1771.200000
49.000000,96.000000,1814.500000
49.000000,97.000000,1857.900000
49.000000,98.000000,1901.400000
49.000000,99.000000,1944.800000
49.000000,100.000000,1988.300000
50.000000,1.000000,-530.000000
50.000000,2.000000,-485.020000
50.000000,3.000000,-440.200000
50.000000,4.000000,-396.130000
50.000000,5.000000,-354.130000
50.000000,6.000000,-316.350000
50.000000,7.000000,-285.360000
50.000000,8.000000,-263.360000
50.000000,9.000000,-251.630000
50.000000,10.000000,-250.350000
50.000000,11.000000,-258.720000
50.000000,12.000000,-275.280000
50.000000,13.000000,-298.210000
50.000000,14.000000,-325.630000
50.000000,15.000000,-355.740000
50.000000,16.000000,-386.960000
50.000000,17.000000,-417.970000
50.000000,18.000000,-447.710000
50.000000,19.000000,-475.360000
50.000000,20.000000,-500.330000
50.000000,21.000000,-522.210000
50.000000,22.000000,-540.750000
50.000000,23.000000,-555.820000
50.000000,24.000000,-567.360000
50.000000,25.000000,-575.400000
50.000000,26.000000,-580.040000
50.000000,27.000000,-581.390000
50.000000,28.000000,-579.590000
50.000000,29.000000,-574.800000
50.000000,30.000000,-567.180000
50.000000,31.000000,-556.920000
50.000000,32.000000,-544.170000
50.000000,33.000000,-529.110000
50.000000,34.000000,-511.890000
50.000000,35.000000,-492.670000
50.000000,36.000000,-471.590000
50.000000,37.000000,-448.790000
50.000000,38.000000,-424.390000
50.000000,39.000000,-398.520000
50.000000,40.000000,-371.290000
50.000000,41.000000,-342.800000
50.000000,42.000000,-313.150000
50.000000,43.000000,-282.420000
50.000000,44.000000,-250.690000
50.000000,45.000000,-218.050000
50.000000,46.000000,-184.560000
50.000000,47.000000,-150.280000
50.000000,48.000000,-115.290000
50.000000,49.000000,-79.614000
50.000000,50.000000,-43.323000
50.000000,51.000000,-6.456100
50.000000,52.000000,30.943000
50.000000,53.000000,68.835000
50.000000,54.000000,107.190000
50.000000,55.000000,145.960000
50.000000,56.000000,185.130000
50.000000,57.000000,224.660000
50.000000,58.000000,264.540000
50.000000,59.000000,304.720000
50.000000,60.000000,345.210000
50.000000,61.000000,385.970000
50.000000,62.000000,426.980000
50.000000,63.000000,468.230000
50.000000,64.000000,509.700000
50.000000,65.000000,551.370000
50.000000,66.000000,593.240000
50.000000,67.000000,635.290000
50.000000,68.000000,677.510000
50.000000,69.000000,719.880000
50.000000,70.000000,762.400000
50.000000,71.000000,805.060000
50.000000,72.000000,847.850000
50.000000,73.000000,890.760000
50.000000,74.000000,933.780000
50.000000,75.000000,976.900000
50.000000,76.000000,1020.100000
50.000000,77.000000,1063.500000
50.000000,78.000000,1106.900000
50.000000,79.000000,1150.300000
50.000000,80.000000,1193.900000
50.000000,81.000000,1237.600000
50.000000,82.000000,1281.300000
50.000000,83.000000,1325.000000
50.000000,84.000000,1368.900000
50.000000,85.000000,1412.800000
50.000000,86.000000,1456.700000
50.000000,87.000000,1500.700000
50.000000,88.000000,1544.800000
50.000000,89.000000,1588.900000
50.000000,90.000000,1633.000000
50.000000,91.000000,1677.200000
50.000000,92.000000,1721.400000
50.000000,93.000000,1765.600000
50.000000,94.000000,1809.900000
50.000000,95.000000,1854.200000
50.000000,96.000000,1898.600000
50.000000,97.000000,1943.000000
50.000000,98.000000,1987.400000
50.000000,99.000000,2031.800000
50.000000,100.000000,2076.300000
51.000000,1.000000,-529.100000
51.000000,2.000000,-483.220000
51.000000,3.000000,-437.520000
51.000000,4.000000,-392.630000
51.000000,5.000000,-349.980000
51.000000,6.000000,-311.890000
51.000000,7.000000,-281.050000
51.000000,8.000000,-259.750000
51.000000,9.000000,-249.240000
51.000000,10.000000,-249.590000
51.000000,11.000000,-259.840000
51.000000,12.000000,-278.360000
51.000000,13.000000,-303.190000
51.000000,14.000000,-332.330000
51.000000,15.000000,-363.890000
51.000000,16.000000,-396.250000
51.000000,17.000000,-428.060000
51.000000,18.000000,-458.250000
51.000000,19.000000,-486.040000
51.000000,20.000000,-510.850000
51.000000,21.000000,-532.290000
51.000000,22.000000,-550.150000
51.000000,23.000000,-564.320000
51.000000,24.000000,-574.780000
51.000000,25.000000,-581.600000
51.000000,26.000000,-584.890000
51.000000,27.000000,-584.790000
51.000000,28.000000,-581.450000
51.000000,29.000000,-575.070000
51.000000,30.000000,-565.810000
51.000000,31.000000,-553.880000
51.000000,32.000000,-539.430000
51.000000,33.000000,-522.660000
51.000000,34.000000,-503.740000
51.000000,35.000000,-482.810000
51.000000,36.000000,-460.020000
51.000000,37.000000,-435.530000
51.000000,38.000000,-409.470000
51.000000,39.000000,-381.940000
51.000000,40.000000,-353.070000
51.000000,41.000000,-322.970000
51.000000,42.000000,-291.720000
51.000000,43.000000,-259.430000
51.000000,44.000000,-226.160000
51.000000,45.000000,-192.000000
51.000000,46.000000,-157.010000
51.000000,47.000000,-121.270000
51.000000,48.000000,-84.816000
51.000000,49.000000,-47.719000
51.000000,50.000000,-10.022000
51.000000,51.000000,28.228000
51.000000,52.000000,66.989000
51.000000,53.000000,106.220000
51.000000,54.000000,145.900000
51.000000,55.000000,185.980000
51.000000,56.000000,226.430000
51.000000,57.000000,267.230000
51.000000,58.000000,308.360000
51.000000,59.000000,349.790000
51.000000,60.000000,391.490000
51.000000,61.000000,433.460000
51.000000,62.000000,475.660000
51.000000,63.000000,518.090000
51.000000,64.000000,560.730000
51.000000,65.000000,603.570000
51.000000,66.000000,646.580000
51.000000,67.000000,689.760000
51.000000,68.000000,733.110000
51.000000,69.000000,776.590000
51.000000,70.000000,820.220000
51.000000,71.000000,863.970000
51.000000,72.000000,907.850000
51.000000,73.000000,951.840000
51.000000,74.000000,995.930000
51.000000,75.000000,1040.100000
51.000000,76.000000,1084.400000
51.000000,77.000000,1128.800000
51.000000,78.000000,1173.200000
51.000000,79.000000,1217.800000
51.000000,80.000000,1262.400000
51.000000,81.000000,1307.000000
51.000000,82.000000,1351.800000
51.000000,83.000000,1396.500000
51.000000,84.000000,1441.400000
51.000000,85.000000,1486.300000
51.000000,86.000000,1531.200000
51.000000,87.000000,1576.200000
51.000000,88.000000,1621.300000
51.000000,89.000000,1666.400000
51.000000,90.000000,1711.500000
51.000000,91.000000,1756.600000
51.000000,92.000000,1801.800000
51.000000,93.000000,1847.100000
51.000000,94.000000,1892.300000
51.000000,95.000000,1937.600000
51.000000,96.000000,1982.900000
51.000000,97.000000,2028.300000
51.000000,98.000000,2073.700000
51.000000,99.000000,2119.000000
51.000000,100.000000,2164.500000
52.000000,1.000000,-528.200000
52.000000,2.000000,-481.420000
52.000000,3.000000,-434.840000
52.000000,4.000000,-389.130000
52.000000,5.000000,-345.850000
52.000000,6.000000,-307.470000
52.000000,7.000000,-276.850000
52.000000,8.000000,-256.320000
52.000000,9.000000,-247.110000
52.000000,10.000000,-249.160000
52.000000,11.000000,-261.340000
52.000000,12.000000,-281.850000
52.000000,13.000000,-308.580000
52.000000,14.000000,-339.400000
52.000000,15.000000,-372.360000
52.000000,16.000000,-405.780000
52.000000,17.000000,-438.300000
52.000000,18.000000,-468.860000
52.000000,19.000000,-496.670000
52.000000,20.000000,-521.210000
52.000000,21.000000,-542.100000
52.000000,22.000000,-559.180000
52.000000,23.000000,-572.360000
52.000000,24.000000,-581.660000
52.000000,25.000000,-587.180000
52.000000,26.000000,-589.040000
52.000000,27.000000,-587.420000
52.000000,28.000000,-582.500000
52.000000,29.000000,-574.470000
52.000000,30.000000,-563.540000
52.000000,31.000000,-549.890000
52.000000,32.000000,-533.730000
52.000000,33.000000,-515.230000
52.000000,34.000000,-494.580000
52.000000,35.000000,-471.930000
52.000000,36.000000,-447.440000
52.000000,37.000000,-421.260000
52.000000,38.000000,-393.520000
52.000000,39.000000,-364.340000
52.000000,40.000000,-333.850000
52.000000,41.000000,-302.140000
52.000000,42.000000,-269.310000
52.000000,43.000000,-235.460000
52.000000,44.000000,-200.660000
52.000000,45.000000,-165.000000
52.000000,46.000000,-128.530000
52.000000,47.000000,-91.331000
52.000000,48.000000,-53.450000
52.000000,49.000000,-14.944000
52.000000,50.000000,24.138000
52.000000,51.000000,63.752000
52.000000,52.000000,103.860000
52.000000,53.000000,144.420000
52.000000,54.000000,185.390000
52.000000,55.000000,226.760000
52.000000,56.000000,268.480000
52.000000,57.000000,310.530000
52.000000,58.000000,352.890000
52.000000,59.000000,395.540000
52.000000,60.000000,438.450000
52.000000,61.000000,481.610000
52.000000,62.000000,524.990000
52.000000,63.000000,568.580000
52.000000,64.000000,612.370000
52.000000,65.000000,656.350000
52.000000,66.000000,700.490000
52.000000,67.000000,744.790000
52.000000,68.000000,789.240000
52.000000,69.000000,833.830000
52.000000,70.000000,878.550000
52.000000,71.000000,923.380000
52.000000,72.000000,968.330000
52.000000,73.000000,1013.400000
52.000000,74.000000,1058.500000
52.000000,75.000000,1103.800000
52.000000,76.000000,1149.100000
52.000000,77.000000,1194.500000
52.000000,78.000000,1240.000000
52.000000,79.000000,1285.600000
52.000000,80.000000,1331.200000
52.000000,81.000000,1376.900000
52.000000,82.000000,1422.600000
52.000000,83.000000,1468.400000
52.000000,84.000000,1514.200000
52.000000,85.000000,1560.100000
52.000000,86.000000,1606.100000
52.000000,87.000000,1652.100000
52.000000,88.000000,1698.100000
52.000000,89.000000,1744.200000
52.000000,90.000000,1790.300000
52.000000,91.000000,1836.400000
52.000000,92.000000,1882.600000
52.000000,93.000000,1928.800000
52.000000,94.000000,1975.000000
52.000000,95.000000,2021.300000
52.000000,96.000000,2067.500000
52.000000,97.000000,2113.800000
52.000000,98.000000,2160.200000
52.000000,99.000000,2206.500000
52.000000,100.000000,2252.900000
53.000000,1.000000,-527.300000
53.000000,2.000000,-479.620000
53.000000,3.000000,-432.160000
53.000000,4.000000,-385.640000
53.000000,5.000000,-341.750000
53.000000,6.000000,-303.120000
53.000000,7.000000,-272.770000
53.000000,8.000000,-253.090000
53.000000,9.000000,-245.250000
53.000000,10.000000,-249.070000
53.000000,11.000000,-263.220000
53.000000,12.000000,-285.740000
53.000000,13.000000,-314.360000
53.000000,14.000000,-346.830000
53.000000,15.000000,-381.120000
53.000000,16.000000,-415.520000
53.000000,17.000000,-448.660000
53.000000,18.000000,-479.480000
53.000000,19.000000,-507.220000
53.000000,20.000000,-531.370000
53.000000,21.000000,-551.620000
53.000000,22.000000,-567.810000
53.000000,23.000000,-579.900000
53.000000,24.000000,-587.960000
53.000000,25.000000,-592.100000
53.000000,26.000000,-592.470000
53.000000,27.000000,-589.280000
53.000000,28.000000,-582.720000
53.000000,29.000000,-573.010000
53.000000,30.000000,-560.360000
53.000000,31.000000,-544.980000
53.000000,32.000000,-527.070000
53.000000,33.000000,-506.820000
53.000000,34.000000,-484.430000
53.000000,35.000000,-460.050000
53.000000,36.000000,-433.860000
53.000000,37.000000,-405.990000
53.000000,38.000000,-376.580000
53.000000,39.000000,-345.760000
53.000000,40.000000,-313.640000
53.000000,41.000000,-280.340000
53.000000,42.000000,-245.950000
53.000000,43.000000,-210.560000
53.000000,44.000000,-174.250000
53.000000,45.000000,-137.100000
53.000000,46.000000,-99.169000
53.000000,47.000000,-60.531000
53.000000,48.000000,-21.237000
53.000000,49.000000,18.658000
53.000000,50.000000,59.106000
53.000000,51.000000,100.070000
53.000000,52.000000,141.490000
53.000000,53.000000,183.360000
53.000000,54.000000,225.620000
53.000000,55.000000,268.250000
53.000000,56.000000,311.220000
53.000000,57.000000,354.510000
53.000000,58.000000,398.080000
53.000000,59.000000,441.930000
53.000000,60.000000,486.030000
53.000000,61.000000,530.360000
53.000000,62.000000,574.900000
53.000000,63.000000,619.640000
53.000000,64.000000,664.570000
53.000000,65.000000,709.660000
53.000000,66.000000,754.920000
53.000000,67.000000,800.330000
53.000000,68.000000,845.870000
53.000000,69.000000,891.540000
53.000000,70.000000,937.340000
53.000000,71.000000,983.240000
53.000000,72.000000,1029.300000
53.000000,73.000000,1075.400000
53.000000,74.000000,1121.600000
53.000000,75.000000,1167.800000
53.000000,76.000000,1214.200000
53.000000,77.000000,1260.600000
53.000000,78.000000,1307.100000
53.000000,79.000000,1353.700000
53.000000,80.000000,1400.300000
53.000000,81.000000,1447.000000
53.000000,82.000000,1493.800000
53.000000,83.000000,1540.600000
53.000000,84.000000,1587.400000
53.000000,85.000000,1634.300000
53.000000,86.000000,1681.200000
53.000000,87.000000,1728.200000
53.000000,88.000000,1775.200000
53.000000,89.000000,1822.200000
53.000000,90.000000,1869.300000
53.000000,91.000000,1916.400000
53.000000,92.000000,1963.600000
53.000000,93.000000,2010.700000
53.000000,94.000000,2057.900000
53.000000,95.000000,2105.100000
53.000000,96.000000,2152.400000
53.000000,97.000000,2199.600000
53.000000,98.000000,2246.900000
53.000000,99.000000,2294.200000
53.000000,100.000000,2341.500000
54.000000,1.000000,-526.400000
54.000000,2.000000,-477.830000
54.000000,3.000000,-429.480000
54.000000,4.000000,-382.160000
54.000000,5.000000,-337.670000
54.000000,6.000000,-298.840000
54.000000,7.000000,-268.810000
54.000000,8.000000,-250.050000
54.000000,9.000000,-243.670000
54.000000,10.000000,-249.310000
54.000000,11.000000,-265.490000
54.000000,12.000000,-290.030000
54.000000,13.000000,-320.520000
54.000000,14.000000,-354.590000
54.000000,15.000000,-390.150000
54.000000,16.000000,-425.450000
54.000000,17.000000,-459.110000
54.000000,18.000000,-490.080000
54.000000,19.000000,-517.640000
54.000000,20.000000,-541.300000
54.000000,21.000000,-560.800000
54.000000,22.000000,-576.010000
54.000000,23.000000,-586.940000
54.000000,24.000000,-593.670000
54.000000,25.000000,-596.350000
54.000000,26.000000,-595.170000
54.000000,27.000000,-590.350000
54.000000,28.000000,-582.100000
54.000000,29.000000,-570.670000
54.000000,30.000000,-556.270000
54.000000,31.000000,-539.130000
54.000000,32.000000,-519.460000
54.000000,33.000000,-497.460000
54.000000,34.000000,-473.320000
54.000000,35.000000,-447.220000
54.000000,36.000000,-419.310000
54.000000,37.000000,-389.750000
54.000000,38.000000,-358.680000
54.000000,39.000000,-326.230000
54.000000,40.000000,-292.510000
54.000000,41.000000,-257.630000
54.000000,42.000000,-221.680000
54.000000,43.000000,-184.770000
54.000000,44.000000,-146.960000
54.000000,45.000000,-108.340000
54.000000,46.000000,-68.970000
54.000000,47.000000,-28.914000
54.000000,48.000000,11.773000
54.000000,49.000000,53.037000
54.000000,50.000000,94.833000
54.000000,51.000000,137.120000
54.000000,52.000000,179.850000
54.000000,53.000000,223.000000
54.000000,54.000000,266.520000
54.000000,55.000000,310.400000
54.000000,56.000000,354.600000
54.000000,57.000000,399.100000
54.000000,58.000000,443.880000
54.000000,59.000000,488.910000
54.000000,60.000000,534.170000
54.000000,61.000000,579.660000
54.000000,62.000000,625.340000
54.000000,63.000000,671.220000
54.000000,64.000000,717.260000
54.000000,65.000000,763.470000
54.000000,66.000000,809.830000
54.000000,67.000000,856.320000
54.000000,68.000000,902.950000
54.000000,69.000000,949.690000
54.000000,70.000000,996.550000
54.000000,71.000000,1043.500000
54.000000,72.000000,1090.600000
54.000000,73.000000,1137.700000
54.000000,74.000000,1184.900000
54.000000,75.000000,1232.300000
54.000000,76.000000,1279.600000
54.000000,77.000000,1327.100000
54.000000,78.000000,1374.600000
54.000000,79.000000,1422.200000
54.000000,80.000000,1469.800000
54.000000,81.000000,1517.500000
54.000000,82.000000,1565.200000
54.000000,83.000000,1613.000000
54.000000,84.000000,1660.900000
54.000000,85.000000,1708.700000
54.000000,86.000000,1756.600000
54.000000,87.000000,1804.600000
54.000000,88.000000,1852.500000
54.000000,89.000000,1900.600000
54.000000,90.000000,1948.600000
54.000000,91.000000,1996.700000
54.000000,92.000000,2044.800000
54.000000,93.000000,2092.900000
54.000000,94.000000,2141.000000
54.000000,95.000000,2189.200000
54.000000,96.000000,2237.400000
54.000000,97.000000,2285.600000
54.000000,98.000000,2333.800000
54.000000,99.000000,2382.000000
54.000000,100.000000,2430.300000
55.000000,1.000000,-525.500000
55.000000,2.000000,-476.030000
55.000000,3.000000,-426.810000
55.000000,4.000000,-378.690000
55.000000,5.000000,-333.620000
55.000000,6.000000,-294.620000
55.000000,7.000000,-264.980000
55.000000,8.000000,-247.220000
55.000000,9.000000,-242.360000
55.000000,10.000000,-249.890000
55.000000,11.000000,-268.130000
55.000000,12.000000,-294.700000
55.000000,13.000000,-327.040000
55.000000,14.000000,-362.670000
55.000000,15.000000,-399.420000
55.000000,16.000000,-435.530000
55.000000,17.000000,-469.610000
55.000000,18.000000,-500.630000
55.000000,19.000000,-527.890000
55.000000,20.000000,-550.970000
55.000000,21.000000,-569.610000
55.000000,22.000000,-583.750000
55.000000,23.000000,-593.420000
55.000000,24.000000,-598.750000
55.000000,25.000000,-599.910000
55.000000,26.000000,-597.120000
55.000000,27.000000,-590.620000
55.000000,28.000000,-580.650000
55.000000,29.000000,-567.460000
55.000000,30.000000,-551.290000
55.000000,31.000000,-532.370000
55.000000,32.000000,-510.920000
55.000000,33.000000,-487.160000
55.000000,34.000000,-461.270000
55.000000,35.000000,-433.440000
55.000000,36.000000,-403.820000
55.000000,37.000000,-372.590000
55.000000,38.000000,-339.870000
55.000000,39.000000,-305.790000
55.000000,40.000000,-270.480000
55.000000,41.000000,-234.030000
55.000000,42.000000,-196.550000
55.000000,43.000000,-158.130000
55.000000,44.000000,-118.850000
55.000000,45.000000,-78.776000
55.000000,46.000000,-37.982000
55.000000,47.000000,3.472400
55.000000,48.000000,45.532000
55.000000,49.000000,88.146000
55.000000,50.000000,131.270000
55.000000,51.000000,174.860000
55.000000,52.000000,218.880000
55.000000,53.000000,263.290000
55.000000,54.000000,308.060000
55.000000,55.000000,353.170000
55.000000,56.000000,398.580000
55.000000,57.000000,444.280000
55.000000,58.000000,490.230000
55.000000,59.000000,536.430000
55.000000,60.000000,582.850000
55.000000,61.000000,629.470000
55.000000,62.000000,676.280000
55.000000,63.000000,723.270000
55.000000,64.000000,770.420000
55.000000,65.000000,817.730000
55.000000,66.000000,865.170000
55.000000,67.000000,912.740000
55.000000,68.000000,960.430000
55.000000,69.000000,1008.200000
55.000000,70.000000,1056.100000
55.000000,71.000000,1104.100000
55.000000,72.000000,1152.200000
55.000000,73.000000,1200.400000
55.000000,74.000000,1248.700000
55.000000,75.000000,1297.000000
55.000000,76.000000,1345.400000
55.000000,77.000000,1393.900000
55.000000,78.000000,1442.400000
55.000000,79.000000,1491.000000
55.000000,80.000000,1539.600000
55.000000,81.000000,1588.300000
55.000000,82.000000,1637.000000
55.000000,83.000000,1685.700000
55.000000,84.000000,1734.500000
55.000000,85.000000,1783.400000
55.000000,86.000000,1832.300000
55.000000,87.000000,1881.200000
55.000000,88.000000,1930.100000
55.000000,89.000000,1979.100000
55.000000,90.000000,2028.100000
55.000000,91.000000,2077.100000
55.000000,92.000000,2126.100000
55.000000,93.000000,2175.200000
55.000000,94.000000,2224.300000
55.000000,95.000000,2273.400000
55.000000,96.000000,2322.500000
55.000000,97.000000,2371.700000
55.000000,98.000000,2420.900000
55.000000,99.000000,2470.000000
55.000000,100.000000,2519.200000
56.000000,1.000000,-524.600000
56.000000,2.000000,-474.230000
56.000000,3.000000,-424.130000
56.000000,4.000000,-375.230000
56.000000,5.000000,-329.600000
56.000000,6.000000,-290.460000
56.000000,7.000000,-261.280000
56.000000,8.000000,-244.580000
56.000000,9.000000,-241.330000
56.000000,10.000000,-250.810000
56.000000,11.000000,-271.140000
56.000000,12.000000,-299.750000
56.000000,13.000000,-333.900000
56.000000,14.000000,-371.030000
56.000000,15.000000,-408.910000
56.000000,16.000000,-445.740000
56.000000,17.000000,-480.130000
56.000000,18.000000,-511.090000
56.000000,19.000000,-537.960000
56.000000,20.000000,-560.340000
56.000000,21.000000,-578.030000
56.000000,22.000000,-591.010000
56.000000,23.000000,-599.340000
56.000000,24.000000,-603.200000
56.000000,25.000000,-602.770000
56.000000,26.000000,-598.320000
56.000000,27.000000,-590.100000
56.000000,28.000000,-578.370000
56.000000,29.000000,-563.390000
56.000000,30.000000,-545.420000
56.000000,31.000000,-524.710000
56.000000,32.000000,-501.480000
56.000000,33.000000,-475.940000
56.000000,34.000000,-448.300000
56.000000,35.000000,-418.740000
56.000000,36.000000,-387.430000
56.000000,37.000000,-354.530000
56.000000,38.000000,-320.170000
56.000000,39.000000,-284.480000
56.000000,40.000000,-247.590000
56.000000,41.000000,-209.600000
56.000000,42.000000,-170.600000
56.000000,43.000000,-130.690000
56.000000,44.000000,-89.952000
56.000000,45.000000,-48.448000
56.000000,46.000000,-6.250600
56.000000,47.000000,36.582000
56.000000,48.000000,79.995000
56.000000,49.000000,123.940000
56.000000,50.000000,168.370000
56.000000,51.000000,213.240000
56.000000,52.000000,258.530000
56.000000,53.000000,304.180000
56.000000,54.000000,350.180000
56.000000,55.000000,396.500000
56.000000,56.000000,443.110000
56.000000,57.000000,489.980000
56.000000,58.000000,537.100000
56.000000,59.000000,584.450000
56.000000,60.000000,632.000000
56.000000,61.000000,679.750000
56.000000,62.000000,727.680000
56.000000,63.000000,775.770000
56.000000,64.000000,824.010000
56.000000,65.000000,872.390000
56.000000,66.000000,920.900000
56.000000,67.000000,969.540000
56.000000,68.000000,1018.300000
56.000000,69.000000,1067.100000
56.000000,70.000000,1116.100000
56.000000,71.000000,1165.100000
56.000000,72.000000,1214.200000
56.000000,73.000000,1263.400000
56.000000,74.000000,1312.700000
56.000000,75.000000,1362.000000
56.000000,76.000000,1411.400000
56.000000,77.000000,1460.900000
56.000000,78.000000,1510.400000
56.000000,79.000000,1560.000000
56.000000,80.000000,1609.600000
56.000000,81.000000,1659.200000
56.000000,82.000000,1708.900000
56.000000,83.000000,1758.700000
56.000000,84.000000,1808.400000
56.000000,85.000000,1858.300000
56.000000,86.000000,1908.100000
56.000000,87.000000,1958.000000
56.000000,88.000000,2007.900000
56.000000,89.000000,2057.800000
56.000000,90.000000,2107.700000
56.000000,91.000000,2157.700000
56.000000,92.000000,2207.700000
56.000000,93.000000,2257.700000
56.000000,94.000000,2307.800000
56.000000,95.000000,2357.800000
56.000000,96.000000,2407.900000
56.000000,97.000000,2458.000000
56.000000,98.000000,2508.100000
56.000000,99.000000,2558.200000
56.000000,100.000000,2608.300000
57.000000,1.000000,-523.700000
57.000000,2.000000,-472.430000
57.000000,3.000000,-421.460000
57.000000,4.000000,-371.770000
57.000000,5.000000,-325.610000
57.000000,6.000000,-286.380000
57.000000,7.000000,-257.710000
57.000000,8.000000,-242.160000
57.000000,9.000000,-240.570000
57.000000,10.000000,-252.070000
57.000000,11.000000,-274.510000
57.000000,12.000000,-305.150000
57.000000,13.000000,-341.100000
57.000000,14.000000,-379.670000
57.000000,15.000000,-418.590000
57.000000,16.000000,-456.030000
57.000000,17.000000,-490.630000
57.000000,18.000000,-521.430000
57.000000,19.000000,-547.800000
57.000000,20.000000,-569.380000
57.000000,21.000000,-586.030000
57.000000,22.000000,-597.760000
57.000000,23.000000,-604.680000
57.000000,24.000000,-606.990000
57.000000,25.000000,-604.920000
57.000000,26.000000,-598.760000
57.000000,27.000000,-588.770000
57.000000,28.000000,-575.250000
57.000000,29.000000,-558.460000
57.000000,30.000000,-538.680000
57.000000,31.000000,-516.170000
57.000000,32.000000,-491.140000
57.000000,33.000000,-463.840000
57.000000,34.000000,-434.450000
57.000000,35.000000,-403.170000
57.000000,36.000000,-370.170000
57.000000,37.000000,-335.600000
57.000000,38.000000,-299.620000
57.000000,39.000000,-262.340000
57.000000,40.000000,-223.890000
57.000000,41.000000,-184.360000
57.000000,42.000000,-143.870000
57.000000,43.000000,-102.500000
57.000000,44.000000,-60.314000
